nombre,lat,lng,direccion,categoria,capa,mapa,lista,gf_nivel,certificado,web,telefono,gmaps_url
Piquito Bakery,36.7487852,-5.1562858,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Piquito+Bakery/@36.7487852,-5.1562858,17z"
DelicateSin,37.0197017,-4.5571392,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/DelicateSin/@37.0197017,-4.5571392,17z"
FreeBakery,36.7311861,-4.4465904,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/FreeBakery/@36.7311861,-4.4465904,17z"
El Pastelero Real,36.7145113,-4.4267679,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Pastelero+Real/@36.7145113,-4.4267679,17z"
El Pastelero Real | Churros con Chocolate & Pastelería 100 % Sin Gluten Málaga,36.7151342,-4.4378631,,"Pastelería, desayuno",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Pastelero+Real+%7C+Churros+con+Chocolate+%26+Pasteler%C3%ADa+100+%25+Sin+Gluten+M%C3%A1laga/@36.7151342,-4.4378631,17z"
Despacho de Sabores - Pastelería sin gluten Málaga,36.7295604,-4.416138699999999,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Despacho+de+Sabores+-+Pasteler%C3%ADa+sin+gluten+M%C3%A1laga/@36.7295604,-4.416138699999999,17z"
Nachos y Papas,37.4005473,-5.993686100000001,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Nachos+y+Papas/@37.4005473,-5.993686100000001,17z"
Al Solito Posto,37.3972017,-5.9945024,,"Italiana, pizza",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Al+Solito+Posto/@37.3972017,-5.9945024,17z"
Barra Baja Restaurante,37.393943,-5.995212599999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Barra+Baja+Restaurante/@37.393943,-5.995212599999999,17z"
Los Tulipanes,37.3924117,-5.998755399999999,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Los+Tulipanes/@37.3924117,-5.998755399999999,17z"
Gelatería MITO,37.389893,-5.998865299999999,,Heladería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Gelater%C3%ADa+MITO/@37.389893,-5.998865299999999,17z"
Restaurante Terraza De La O | Alta Cocina Andaluza en Sevilla,37.3887193,-6.0070378,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Terraza+De+La+O+%7C+Alta+Cocina+Andaluza+en+Sevilla/@37.3887193,-6.0070378,17z"
Habanita Restaurante Vegetariano Sevilla Cocina Vegana Sin Gluten,37.3906643,-5.9915191,,Vegana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Habanita+Restaurante+Vegetariano+Sevilla+Cocina+Vegana+Sin+Gluten/@37.3906643,-5.9915191,17z"
Restaurante Azahar,37.3913994,-5.9868311,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Azahar/@37.3913994,-5.9868311,17z"
La Gorda del Arenal,37.3861549,-5.997156599999999,,"Tapas, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Gorda+del+Arenal/@37.3861549,-5.997156599999999,17z"
El Pasaje Tapas,37.38593669999999,-5.9902748,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Pasaje+Tapas/@37.38593669999999,-5.9902748,17z"
ANANÁS Coffe & Brunch,37.3858469,-5.9779601,,"Saludable, desayuno",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/ANAN%C3%81S+Coffe+%26+Brunch/@37.3858469,-5.9779601,17z"
La Chaparrita,37.3844526,-5.977916899999999,,Mexicana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Chaparrita/@37.3844526,-5.977916899999999,17z"
Gelatería MITO | Asunción,37.3786739,-5.997531899999999,,Heladería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Gelater%C3%ADa+MITO+%7C+Asunci%C3%B3n/@37.3786739,-5.997531899999999,17z"
Zitro Sushi Bar,39.1515605,-3.0140815,,Sushi,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Zitro+Sushi+Bar/@39.1515605,-3.0140815,17z"
Hamburguesería Atípico Triana,37.37822999999999,-6.0062169,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Hamburgueser%C3%ADa+At%C3%ADpico+Triana/@37.37822999999999,-6.0062169,17z"
Abades Triana Restaurante,37.3816801,-5.998001800000001,,Alta cocina,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Abades+Triana+Restaurante/@37.3816801,-5.998001800000001,17z"
Queen's coffee,37.4016741,-5.9702671,,Pastelería y desayuno,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Queen%27s+coffee/@37.4016741,-5.9702671,17z"
Taberna La Oficina,37.39726,-5.92559,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Taberna+La+Oficina/@37.39726,-5.92559,17z"
Hamburguesería Atípico Sevilla Este,37.3948201,-5.9157209,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Hamburgueser%C3%ADa+At%C3%ADpico+Sevilla+Este/@37.3948201,-5.9157209,17z"
El Bosque Eventos,37.913385,-4.7963938,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Bosque+Eventos/@37.913385,-4.7963938,17z"
El Anzuelo Restaurante,37.8953647,-4.801536899999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Anzuelo+Restaurante/@37.8953647,-4.801536899999999,17z"
Restaurante La Vidabella.gastro,37.9013311,-4.758737099999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+La+Vidabella.gastro/@37.9013311,-4.758737099999999,17z"
Restaurante Sociedad Plateros María Auxiliadora,37.8896205,-4.7670461,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Sociedad+Plateros+Mar%C3%ADa+Auxiliadora/@37.8896205,-4.7670461,17z"
Restaurante El Tecolote Antojitos Mexicanos,37.887624,-4.7814979,,Mexicana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+El+Tecolote+Antojitos+Mexicanos/@37.887624,-4.7814979,17z"
Taberna Góngora,37.8863764,-4.7786978,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Taberna+G%C3%B3ngora/@37.8863764,-4.7786978,17z"
Taberna COTO,37.8857658,-4.7794917,,Tapas y mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Taberna+COTO/@37.8857658,-4.7794917,17z"
Brasas Bar Karibu,37.8847419,-4.7774808,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Brasas+Bar+Karibu/@37.8847419,-4.7774808,17z"
La Cazuela de la Espartería,37.88394479999999,-4.775304,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Cazuela+de+la+Esparter%C3%ADa/@37.88394479999999,-4.775304,17z"
Casa Mazal Restaurante Sefardí,37.8791556,-4.782407699999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Casa+Mazal+Restaurante+Sefard%C3%AD/@37.8791556,-4.782407699999999,17z"
Restaurante Amaltea,37.8787848,-4.7771393,,"Saludable, vegana y mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Amaltea/@37.8787848,-4.7771393,17z"
Casa de Comidas La Posada del Caballo Andaluz,37.8767758,-4.783699299999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Casa+de+Comidas+La+Posada+del+Caballo+Andaluz/@37.8767758,-4.783699299999999,17z"
Restaurante Taberna La Viuda,37.8753022,-4.7851123,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Taberna+La+Viuda/@37.8753022,-4.7851123,17z"
Restaurante Puerta Sevilla,37.8751506,-4.7855383,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Puerta+Sevilla/@37.8751506,-4.7855383,17z"
Baraka Restaurante,37.0190651,-4.557824699999999,,"Tapas, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Baraka+Restaurante/@37.0190651,-4.557824699999999,17z"
Asador de Pollos Miraflores,36.7305712,-4.4394497,,Pollo,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Asador+de+Pollos+Miraflores/@36.7305712,-4.4394497,17z"
Sushi Flower | Málaga | Gluten Free,36.7213785,-4.4726328,,Sushi,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Sushi+Flower+%7C+M%C3%A1laga+%7C+Gluten+Free/@36.7213785,-4.4726328,17z"
Bibra Healthy Poke Málaga,36.7166755,-4.4662156,,"Saludable, vegana, poke",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bibra+Healthy+Poke+M%C3%A1laga/@36.7166755,-4.4662156,17z"
Helados Bico de Xeado Málaga,36.7229615,-4.4205028,,Heladería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Helados+Bico+de+Xeado+M%C3%A1laga/@36.7229615,-4.4205028,17z"
Candamil,36.7145245,-4.4271014,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Candamil/@36.7145245,-4.4271014,17z"
Sushi Flower | Málaga | Gluten Free | Jovellanos,36.7126865,-4.4304511,,"Sushi, japonesa",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Sushi+Flower+%7C+M%C3%A1laga+%7C+Gluten+Free+%7C+Jovellanos/@36.7126865,-4.4304511,17z"
"Kiwita Vibes, Panes & Peces",36.7049552,-4.4355566,,"Desayuno, pastelería",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Kiwita+Vibes%2C+Panes+%26+Peces/@36.7049552,-4.4355566,17z"
Asador de Pollos El Roteño,36.696619,-4.4431061,,Pollo,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Asador+de+Pollos+El+Rote%C3%B1o/@36.696619,-4.4431061,17z"
Aire Gastrobar,36.7210361,-4.4064729,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Aire+Gastrobar/@36.7210361,-4.4064729,17z"
Bibra Healthy Food Rincón de la Victoria,36.7140461,-4.278531699999999,,"Saludable, poke",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bibra+Healthy+Food+Rinc%C3%B3n+de+la+Victoria/@36.7140461,-4.278531699999999,17z"
Pastelería/Cafetería SANS gluten,40.9682958,-5.652836799999999,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pasteler%C3%ADa%2FCafeter%C3%ADa+SANS+gluten/@40.9682958,-5.652836799999999,17z"
Celi&Co gluten free bakery,40.9652519,-5.662581299999999,,"Pastelería, desayuno",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Celi%26Co+gluten+free+bakery/@40.9652519,-5.662581299999999,17z"
Perronillas Jesús Andrés,40.4290835,-6.6803713,,Pastelería local,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Perronillas+Jes%C3%BAs+Andr%C3%A9s/@40.4290835,-6.6803713,17z"
Restaurante Parador de Salamanca,40.9533036,-5.6721609,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Parador+de+Salamanca/@40.9533036,-5.6721609,17z"
La Tertulia Venezolana,40.9725733,-5.6647621,,"Latina, take away",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Tertulia+Venezolana/@40.9725733,-5.6647621,17z"
"Angus Deli, Hamburguesería Gourmet",40.9712251,-5.6588425,,"Take away, burger",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Angus+Deli%2C+Hamburgueser%C3%ADa+Gourmet/@40.9712251,-5.6588425,17z"
Con la Mano Argentina,40.9660297,-5.666314499999999,,"Take away, latina",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Con+la+Mano+Argentina/@40.9660297,-5.666314499999999,17z"
VIDA & COMIDA Xperiences,40.9669236,-5.659044100000001,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/VIDA+%26+COMIDA+Xperiences/@40.9669236,-5.659044100000001,17z"
Heladería Bico de Xeado | Salamanca,40.9652566,-5.664507299999999,,Heladería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Helader%C3%ADa+Bico+de+Xeado+%7C+Salamanca/@40.9652566,-5.664507299999999,17z"
Restaurante Jero,40.9637163,-5.6655509,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Jero/@40.9637163,-5.6655509,17z"
La Pepita Burger Bar ,40.9640643,-5.6630227,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Pepita+Burger+Bar+/@40.9640643,-5.6630227,17z"
Bococo ,40.6551423,-4.6960993,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bococo+/@40.6551423,-4.6960993,17z"
La Taberna del Viajero,40.6482088,-4.6974357,,Americana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Taberna+del+Viajero/@40.6482088,-4.6974357,17z"
Los metros que nos faltaban,40.651391,-4.7020129,,"Tapas, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Los+metros+que+nos+faltaban/@40.651391,-4.7020129,17z"
Pimpilala Bar & Restaurante,40.6804959,-4.631901,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pimpilala+Bar+%26+Restaurante/@40.6804959,-4.631901,17z"
Restaurante Puerta del Alcázar,40.6561756,-4.696213999999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Puerta+del+Alc%C3%A1zar/@40.6561756,-4.696213999999999,17z"
Restaurante El Tostado,40.6569067,-4.6975355,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+El+Tostado/@40.6569067,-4.6975355,17z"
Restaurante Pipol,40.6551236,-4.6965473,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Pipol/@40.6551236,-4.6965473,17z"
Reyes Católicos,40.6558177,-4.699668,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Reyes+Cat%C3%B3licos/@40.6558177,-4.699668,17z"
Soul Kitchen,40.6557026,-4.7001935,,"Tapas, mediterráneo",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Soul+Kitchen/@40.6557026,-4.7001935,17z"
El Rincón Secreto de Gredos,40.3050102,-5.5111403,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Rinc%C3%B3n+Secreto+de+Gredos/@40.3050102,-5.5111403,17z"
Restaurante Piedras Alba - Parador de Ávila,40.6577462,-4.701064199999999,,"Alta cocina, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Piedras+Alba+-+Parador+de+%C3%81vila/@40.6577462,-4.701064199999999,17z"
Asador San Lorenzo,42.3620545,-3.6582807,,"Asador, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Asador+San+Lorenzo/@42.3620545,-3.6582807,17z"
Los Braseros | Restaurante & Catering,42.68529119999999,-2.9305776,,Asador,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Los+Braseros+%7C+Restaurante+%26+Catering/@42.68529119999999,-2.9305776,17z"
Carmen Restaurante,42.3592471,-3.6693459,,"Vegana, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Carmen+Restaurante/@42.3592471,-3.6693459,17z"
La Pícara Gastroteca,41.6712979,-3.689526,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+P%C3%ADcara+Gastroteca/@41.6712979,-3.689526,17z"
Aura Gastronómica,42.3517922,-3.6861469,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Aura+Gastron%C3%B3mica/@42.3517922,-3.6861469,17z"
Restaurante Blue Gallery,42.3501766,-3.6852838,,"Vegana, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Blue+Gallery/@42.3501766,-3.6852838,17z"
Restaurante Casa Álvaro,42.3621585,-3.6548646,,"Vegana, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Casa+%C3%81lvaro/@42.3621585,-3.6548646,17z"
Restaurante Casa Avelino,42.34272989999999,-3.7143596,,"Tapas, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Casa+Avelino/@42.34272989999999,-3.7143596,17z"
Restaurante Maridaje's,42.33685759999999,-3.702511399999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Maridaje%27s/@42.33685759999999,-3.702511399999999,17z"
Villa Trajano Ristorante,42.34465489999999,-3.695656,,Italiana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Villa+Trajano+Ristorante/@42.34465489999999,-3.695656,17z"
CREPERÍA GELATERÍA SAN JUAN,42.3428901,-3.6986816,,"Heladería, pastelería",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/CREPER%C3%8DA+GELATER%C3%8DA+SAN+JUAN/@42.3428901,-3.6986816,17z"
abba mia Restaurant by abba Burgos,42.3410054,-3.7085829,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/abba+mia+Restaurant+by+abba+Burgos/@42.3410054,-3.7085829,17z"
Braseros Abrasador,42.35274769999999,-3.680142399999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Braseros+Abrasador/@42.35274769999999,-3.680142399999999,17z"
Natural Repostería,42.5927382,-5.5670879,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Natural+Reposter%C3%ADa/@42.5927382,-5.5670879,17z"
Arepa Lovers. Colombian Street Food,42.600757,-5.5665889,,"Latina, vegana",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Arepa+Lovers.+Colombian+Street+Food/@42.600757,-5.5665889,17z"
Bar Entr3Calles,42.5992702,-5.569706699999999,,"Tapas, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bar+Entr3Calles/@42.5992702,-5.569706699999999,17z"
Camarote Madrid,42.5990532,-5.5690705,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Camarote+Madrid/@42.5990532,-5.5690705,17z"
El Rincón de Fon,42.66816439999999,-5.6308177,,Mediterrána,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Rinc%C3%B3n+de+Fon/@42.66816439999999,-5.6308177,17z"
Nogal,42.7194097,-6.4014272,,"Vegana, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Nogal/@42.7194097,-6.4014272,17z"
Restaurante Alfonso Valderas,42.5968242,-5.570999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Alfonso+Valderas/@42.5968242,-5.570999,17z"
Pastelería Sumendi,42.7663689,-4.236514,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pasteler%C3%ADa+Sumendi/@42.7663689,-4.236514,17z"
Panadería Masa con Alma,40.9539295,-4.1072333,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Panader%C3%ADa+Masa+con+Alma/@40.9539295,-4.1072333,17z"
Restaurante Casares,40.9478075,-4.116558599999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Casares/@40.9478075,-4.116558599999999,17z"
Restaurante José María,40.9505355,-4.1226456,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Jos%C3%A9+Mar%C3%ADa/@40.9505355,-4.1226456,17z"
Restaurante panorámico La Postal,40.963871,-4.136568,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+panor%C3%A1mico+La+Postal/@40.963871,-4.136568,17z"
Zibá José María Eventos,40.93236,-4.0919,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Zib%C3%A1+Jos%C3%A9+Mar%C3%ADa+Eventos/@40.93236,-4.0919,17z"
La Cocina de Vanesa,41.3622175,-3.8423707,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Cocina+de+Vanesa/@41.3622175,-3.8423707,17z"
Bar Apolonia,41.764535,-2.4680607,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bar+Apolonia/@41.764535,-2.4680607,17z"
Restaurante El Ventorro,41.7589872,-2.469639,,"Tapas, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+El+Ventorro/@41.7589872,-2.469639,17z"
Pecado's ,41.7643487,-2.4665786,,Heladería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pecado%27s+/@41.7643487,-2.4665786,17z"
L'Atelier,41.6548987,-4.7248073,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/L%27Atelier/@41.6548987,-4.7248073,17z"
Qrèm ,41.6515117,-4.729792,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Qr%C3%A8m+/@41.6515117,-4.729792,17z"
Brest Crêperie | Crepería tradicional bretona,41.6489058,-4.727864299999999,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Brest+Cr%C3%AAperie+%7C+Creper%C3%ADa+tradicional+bretona/@41.6489058,-4.727864299999999,17z"
Brook Valladolid,41.6235379,-4.7740958,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Brook+Valladolid/@41.6235379,-4.7740958,17z"
Caroba,41.65169909999999,-4.730996000000001,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Caroba/@41.65169909999999,-4.730996000000001,17z"
Eh Voilà! Crêpstaurante Casual,41.655186,-4.7214274,,"Pastelería, vegana",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Eh+Voil%C3%A0%21+Cr%C3%AApstaurante+Casual/@41.655186,-4.7214274,17z"
Karibu ,41.6434513,-4.7458579,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Karibu+/@41.6434513,-4.7458579,17z"
La Pera (Café-Bar-Restaurante),41.6507348,-4.7295163,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Pera+%28Caf%C3%A9-Bar-Restaurante%29/@41.6507348,-4.7295163,17z"
La Viña de Patxi,41.6518951,-4.7275269,,"Mediterránea, vegana",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Vi%C3%B1a+de+Patxi/@41.6518951,-4.7275269,17z"
Le Bistró,41.651732,-4.72616,,"Mediterránea, desayuno",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Le+Bistr%C3%B3/@41.651732,-4.72616,17z"
LO + BAR - Clínica LoMás,41.6282681,-4.758431300000001,,Saludable,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/LO+%2B+BAR+-+Cl%C3%ADnica+LoM%C3%A1s/@41.6282681,-4.758431300000001,17z"
Restaurante El Barco de Bolas,41.5979477,-4.1273392,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+El+Barco+de+Bolas/@41.5979477,-4.1273392,17z"
Restaurante Entretierras,41.72716,-5.20092,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Entretierras/@41.72716,-5.20092,17z"
La Amasería en La Esquina del Peso,43.36065929999999,-5.8452514,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Amaser%C3%ADa+en+La+Esquina+del+Peso/@43.36065929999999,-5.8452514,17z"
MiTifani and Cake,43.3632102,-5.8553691,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/MiTifani+and+Cake/@43.3632102,-5.8553691,17z"
El Bucanero,43.3641436,-5.8464699,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Bucanero/@43.3641436,-5.8464699,17z"
Meraki,43.3607304,-5.8424204,,"Mediterránea, vegana",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Meraki/@43.3607304,-5.8424204,17z"
Restaurante El Fartuquin,43.35948519999999,-5.8432661,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+El+Fartuquin/@43.35948519999999,-5.8432661,17z"
